filename,label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
brain_glioma_0003.jpg,brain_glioma,0.13500588302456612,34.82416130162474,0.9845093650813905,24662.41616655859,0.6699008129593388,47.28659338307241,4474.576942632975,5.278093095292468,27.76732127155939,0.00156834956106982,2.223064787906253,2.07704394124979,1.0,0.3516427654109589
brain_glioma_0002.jpg,brain_glioma,0.1564915599507734,55.82520667613473,0.9864549024934625,57011.26324830294,0.6045661296684918,73.53454088184931,8209.459438654487,5.7064978156169435,30.0462697254351,0.0012848240277094811,2.615557117575306,2.0328909374578337,1.0,0.39839927837573386
brain_glioma_0001.jpg,brain_glioma,0.43975854900721445,22.223400947112125,0.9829725535795263,9738.895274202177,0.7690234625422792,28.117241010273972,2591.7930442348447,3.434919198983657,17.770901067496013,0.0021271818051113293,1.7822510836598195,3.9605710047312757,0.9999999999997223,0.6648269324853229
brain_glioma_0006.jpg,brain_glioma,0.04447303958098601,50.4198728245346,0.9867334670057523,60873.48488908948,0.5506982414481876,76.86876987524461,7560.9413769909515,6.573749299469006,34.38997883966487,0.0010200182625223324,2.878292839617788,1.8237517090474717,1.0,0.16585127201565558
brain_glioma_0011.jpg,brain_glioma,0.2142672411895963,44.925776934169804,0.9840575668296974,27123.645781886287,0.6794012982280027,48.81492325097847,5606.516459048047,4.867137621651335,25.23535777387278,0.0016388562999962168,2.229937503139564,2.324939260996669,1.0,0.46274156066536204
brain_glioma_0008.jpg,brain_glioma,0.17961097526630493,45.38552585011162,0.9808847571961509,24119.166191921693,0.6560194970919044,46.34886787548923,4711.509265245323,5.0748278263968185,27.215927817889252,0.0014512036849074238,2.444642880820422,2.223903415792828,1.0,0.4180757705479452
brain_glioma_0012.jpg,brain_glioma,0.3292270549607286,28.34516066590471,0.9899756714703475,24494.451881007502,0.7511838169971721,45.70856775929549,5631.446867640467,4.012341315450268,20.419771546313385,0.0020047708231944066,1.9272192278258433,2.879000635277036,1.0,0.5730262353228963
brain_glioma_0005.jpg,brain_glioma,0.29550716549513134,56.23405699009845,0.9841979418170922,33657.03018785109,0.6720598668489506,54.251582375244624,7068.52290371551,4.594627454560499,24.95485391569488,0.0015444150725276295,2.469751783465086,2.4869962602066145,1.0,0.5460226577788649
brain_glioma_0010.jpg,brain_glioma,0.1402198805065732,37.65825754032287,0.9886712935277233,36865.32653068914,0.717284107498235,57.88758255870842,6622.870335349715,4.993839662564796,25.55939947675133,0.0017869828244696708,2.053305742691598,2.096271337934317,1.0,0.3500412793542074
brain_glioma_0004.jpg,brain_glioma,0.1846749083249981,35.95768225925218,0.9859762325331431,40684.12806672119,0.6241350680052467,62.77712588674168,5108.084420054051,5.277689323547326,27.63105151965888,0.001389379761947744,2.424526962285591,2.1979073337366084,1.0,0.4314839163405088
brain_glioma_0009.jpg,brain_glioma,0.0794985738139499,60.025304764713496,0.9833402197691107,72308.57267391031,0.5153553867917866,84.9460157778865,7174.460171259047,6.425082839797611,35.25022017048568,0.0009421142666046991,2.868280584827267,1.897416403668489,1.0,0.28562255381604695
brain_glioma_0007.jpg,brain_glioma,0.1473076156517066,30.814337715888364,0.9903842525215764,38619.5103340609,0.6310906603296075,59.76299535225048,6384.319784337552,5.5828456964956334,28.730544899638723,0.001365650558941357,2.4246184173106213,1.9990088674718638,1.0,0.3829959637964775
brain_glioma_0013.jpg,brain_glioma,0.11318979990474304,59.612714666773655,0.9838033597619662,55144.631739421326,0.6160595827155653,72.77662900562623,7327.401575402541,5.659059502191201,29.74490736162664,0.0013177020851055862,2.6239015031969712,2.0179997982461138,1.0,0.31684962084148727
brain_glioma_0014.jpg,brain_glioma,0.19760596698430155,59.253661569893325,0.9748361786894371,27327.75518692088,0.6944415026663422,50.07989466120352,4669.0339215459,4.817130037964638,24.57920067585156,0.0016942008524079345,2.2100277832689565,2.3502503362954856,1.0,0.44288924902152643
brain_glioma_0015.jpg,brain_glioma,0.10601744149851781,70.86722387037477,0.9848855421498449,55573.709502130834,0.639619879305063,71.57415759540118,9332.36738317306,5.690677857617954,29.651645417538077,0.001453646548132967,2.5043933537088163,1.9585757391095677,1.0,0.299462603962818
brain_glioma_0016.jpg,brain_glioma,0.08540865981139321,34.49952835001642,0.9796076840375898,25869.488210082513,0.6147071190902539,49.93420911815069,3361.655395905511,5.800734290995446,30.912791002334288,0.001287768512477931,2.4608096612471515,1.9641011679327576,1.0,0.2772711289138943
brain_glioma_0017.jpg,brain_glioma,0.24851736310930475,29.612952717934604,0.986347483145148,20562.482851517918,0.715464392043302,42.417865551614476,4313.766546190215,4.476130847010008,22.88284510885428,0.0017806684326328182,2.09398612568946,2.5290461533493382,1.0,0.4959293970156556
brain_glioma_0019.jpg,brain_glioma,0.04952919074280002,53.93910167117703,0.9848379144148255,63698.45345432816,0.5275384320735683,79.21341808341487,7075.372157742464,6.612835949560604,34.82124411404396,0.0009304967155012651,2.949594907465518,1.8384887812601047,1.0,0.21472908512720157
brain_glioma_0018.jpg,brain_glioma,0.21928708176477446,45.7334776781792,0.9804630976862937,23843.35289977725,0.6714899242694312,46.09762567270059,4651.642155566093,4.839855856658417,26.108343024140684,0.0015675529538182423,2.3696282108581124,2.3222023869839292,1.0,0.46392643101761255
brain_glioma_0020.jpg,brain_glioma,0.3071695463883097,54.638872929340636,0.986946979452868,45550.87325958151,0.6765715363294736,64.18276434075342,8334.408894009593,4.546996746001325,24.202689851065067,0.0016359422215379232,2.3097091665258196,2.5349750574027645,1.0,0.5566138698630136
brain_glioma_0021.jpg,brain_glioma,0.11957610710199769,32.06675320660485,0.9938959531480893,57388.13711524379,0.6630197386416963,72.10707405821918,10475.147598257601,5.437859408425627,27.76525921383364,0.001525178221660542,2.410812267457864,1.9873468582395815,1.0,0.29609145670254405
brain_glioma_0023.jpg,brain_glioma,0.18498638458555794,51.70226126608719,0.9744772523294669,22624.004636493188,0.7129941831743764,45.38330173679061,4013.4962197614504,4.702162695305771,24.574444587639714,0.0017677981291790174,2.07985775050753,2.340056678435117,1.0,0.42288787304305286
brain_glioma_0022.jpg,brain_glioma,0.1631376588912181,40.157963402111406,0.9835129143663727,27280.68027892872,0.7197299506595258,49.8507445572407,4839.516907622004,4.788016327856397,24.122180714670684,0.0017555816492183264,2.1331690493921345,2.2849994100458177,1.0,0.3839706152152642
brain_glioma_0027.jpg,brain_glioma,0.2588729018221632,42.35800424053248,0.9799141646512666,28518.519686573385,0.7042524425392114,51.9119947101272,4192.582148507066,4.265747856362185,22.0529664336483,0.001750500873637134,2.151309996630589,2.8494197182731633,1.0,0.5070366010273972
brain_glioma_0028.jpg,brain_glioma,0.3018314219396461,28.061854234062455,0.9880216184300492,27464.726785718914,0.7336916718562929,50.26100018346379,4665.645767113625,4.226069375680718,22.16550279187806,0.0018369476336321064,2.009112432534975,2.6613945812949584,1.0,0.55176354574364
brain_glioma_0024.jpg,brain_glioma,0.29970099580530474,36.13491313727951,0.9876654939205416,30936.4620145407,0.7008701467449425,52.730751590019565,5831.779266546169,4.358728749150403,22.632303542866385,0.0017254273680240443,2.1812338530707795,2.684725173047862,1.0,0.5489122125733855
brain_glioma_0025.jpg,brain_glioma,0.0712121724534941,55.00757862442073,0.9816400041371501,58017.321505417254,0.5534273460137025,75.95174902152642,5958.207852554915,6.316210426824489,33.03325544661266,0.0009771969922322873,2.8802029615903217,1.896541469823596,1.0,0.2615658635029354
brain_glioma_0029.jpg,brain_glioma,0.3662951007802292,31.05293014114659,0.9883324369112994,25168.44880009677,0.7226172559273889,46.91027473703522,5301.38198194201,4.046103379229116,21.090478506344834,0.0018748936942996558,2.007409489403971,2.928717159490609,1.0,0.6075327177103719
brain_glioma_0030.jpg,brain_glioma,0.29717071780450166,38.04728307754351,0.9875107406893733,30803.314563192955,0.7529892444371561,52.348474192759305,6067.055768831404,4.078793929795267,21.238001182799426,0.0019560285843420173,1.9272885825656434,2.7765365480790223,1.0,0.5453537793542075
brain_glioma_0026.jpg,brain_glioma,0.4281112163127551,30.77472868779917,0.9844906919186596,18041.20524569505,0.7913329473465882,39.50512934197651,3948.182459012747,3.2747984576975995,17.24924147184877,0.002218862759857945,1.680840950804023,4.193567221069495,0.9999999999862706,0.6555314334637965
brain_glioma_0032.jpg,brain_glioma,0.18486441260940933,51.55371071123285,0.9874133396077737,49396.570266748706,0.6011538287549608,67.58378562255382,8157.122222569747,5.470411196271379,29.038362630684983,0.0012509786178197006,2.6396001881642195,2.1016578751779282,1.0,0.43167502446183953
brain_glioma_0031.jpg,brain_glioma,0.14314380862333145,36.75248123228327,0.9851688797048179,31719.100008630005,0.6358646127968225,54.473080510029355,4933.231120069534,5.388906931736415,28.000003454222554,0.00144286492192176,2.384176056895639,2.1072338009773444,1.0,0.36995092343444225
brain_glioma_0033.jpg,brain_glioma,0.07886276379557136,53.77149930461744,0.9793750954213869,42483.056586569604,0.5892424018893092,64.27854390900195,5177.316722855337,6.058393581202784,31.610285975234554,0.0011678122097823335,2.676699782254057,1.948773695721959,1.0,0.27438157411937375
